index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
11	The Roundhead besiegers made an effort to raise a new fort on Wall's furlong, but after some fighting with the Cavaliers they failed.	Die Roundhead Belagerer bemühten sich, eine neue Festung auf Wall 's Furlong zu erheben, aber nach einigen Kämpfen mit den Cavaliers scheiterten sie.	0.42824152265901083	At The Wall, the other recruits resent Jon's aura of superiority, but he makes amends by helping them master swordplay.	0.4535502791404724	0.25902240168892304
12	When legendary wrestler Jake Roberts advised Orton not to underestimate The Undertaker, Orton performed an RKO on Roberts as well.	Als der legendäre Wrestler Jake Roberts Orton riet, The Undertaker nicht zu unterschätzen, führte Orton ebenfalls einen RKO auf Roberts durch.	-1.2963852009176358	At Fastlane, Big Show, Seth Rollins and Kane defeated Dolph Ziggler, Erick Rowan and Ryback when Kane pinned Ziggler.	0.522760808467865	-0.21457739289043895
13	Meanwhile, US garrisons in Japan continually dispatched soldiers and matériel to reinforce defenders in the Pusan Perimeter.	Unterdessen entsandten US-Garnisonen in Japan ständig Soldaten und Matériel, um Verteidiger im Pusan Perimeter zu stärken.	0.057342152759690866	During the ensuing battle, the American and Japanese forces traded torpedo salvoes and gunfire, as well as exchanged destroyer Chevalier for .	0.566795289516449	-0.44436405422997605
14	The cover depicted a photograph of The Huxtables with a cracked frame, symbolizing the show's damaged and complicated legacy.	Das Cover zeigt ein Foto von The Huxtable mit einem geknackten Rahmen, das das beschädigte und komplizierte Erbe der Serie symbolisiert.	-1.4913520512894145	Riefenstahl's cinematic framing of the flags encapsulated its iconography.	0.44318777322769165	0.5186808764663021
15	The use of furrow widener or a longer mouldboard on the rear body will overcome the problem.	Die Verwendung von Furchenwischer oder ein längeres Mouldboard auf der Rückseite Körper wird das Problem zu überwinden.	-1.8186732674930843	Improper positioning of the girth too far forward, which can result in rubbing behind the elbows and lead to girth sores.	0.4222683012485504	0.2743840009007776
16	Differences in dimensionalities of phonons and excitons cause upper level to transform into many states of phonon field.	Unterschiede in der Dimensionalität von Phonen und Erregungen bewirken, dass sich die obere Ebene in viele Zustände des Phonon-Feldes verwandelt.	-0.5495926767276942	The frequencies of sonars range from infrasonic to above a megahertz.	0.3768008351325989	0.2480983991515341
17	Their lustre tarnishes rapidly in air due to oxidation.	Durch Oxidation trübt ihr Glanz schnell in der Luft.	0.15443285300016443	They slowly decompose at standard conditions to the superoxides and oxygen, and hydrolyse immediately to the hydroxides when in contact with water.	0.4776690900325775	0.31210316574072877
18	"""Renaissance Humanism and the Future of the Humanities."""	"""Renaissance Humanism and the Future of the Humanities""."	-5.314497481366371	Encyclopedia of the Gilded Age and Progressive Era.	0.3847027122974396	0.9211179526621049
19	"They bundled him into a field and ""tarred and feathered"" him."	"Sie bündelten ihn in ein Feld und ""tarred und gefiedert"" ihn."	-1.2891594145862237	He slid down the banking and into the infield grass as a plume of flames erupted from his car.	0.4973204731941223	-1.152628900602313
20	He ruled oppressively and nearly bankrupted Mali with his lavish spending.	Er regierte unterdrückerisch und fast bankrott Mali mit seinen verschwenderischen Ausgaben.	-0.6553291354699856	Mai believes him and scrounges up enough to pay him.	0.46081262826919556	-0.34229814401436665
21	As a final disastrous coda to the expedition, Thucydides mentions the fate of a squadron of fifty triremes sent to relieve the Siege of Prosopitis.	Als letzte katastrophale Coda zur Expedition erwähnt Thucydides das Schicksal einer Staffel von fünfzig Triremen, die zur Linderung der Belagerung der Prosopitis geschickt wurden.	-1.4969292675119366	With the San Antonio subdued, the mutineers controlled three of the fleet's five ships.	0.4521208703517914	0.10787257651341275
22	The HSBC also predicted that Vietnam's total GDP would surpass those of Norway, Singapore and Portugal by 2050.	Die HSBC prognostizierte auch, dass Vietnams gesamtes BIP das von Norwegen, Singapur und Portugal bis 2050 übertreffen würde.	0.7912908141095172	It snaked through parts of North Vietnam, Laos and Cambodia.	0.3772524893283844	0.6370603640130095
23	The local streams and lakes held animals such as freshwater clams, fish, ostracods, and snails.	Die lokalen Bäche und Seen hielten Tiere wie Süßwassermuscheln, Fische, Ostracods und Schnecken.	-0.04081800387819716	Animal taxa found in the lake include bivalves, gastropods and ostracods.	0.6587050557136536	-0.10549557845082015
24	He criticised speculative philosophy, equating metaphysics with ideology.	Er kritisierte spekulative Philosophie, indem er Metaphysik mit Ideologie gleichsetzte.	0.5228133187940858	In theology, the dominant philosophical idea of each of these epochs results in pantheism, polytheism, theism.	0.46842509508132935	0.07026170051454646
25	Stepan dies, leaving the Malachite Casket to his widow Nastyona.	Stepan stirbt und überlässt das malachitische Schrein seiner Witwe Nastyona.	-0.1490068574594788	The Furies then kidnap Cassie's mother to lure her into a trap.	0.47252652049064636	0.003872406688419594
26	Jackson appointed six justices to the Supreme Court.	Jackson ernannte sechs Richter am Obersten Gerichtshof.	0.7316330383290061	Clinton appointed two justices to the Supreme Court.	0.5606488585472107	0.43629880910774377
27	In doubles, Mirza reached her third Grand Slam semifinal, partnering Vesnina, where they fell to Svetlana Kuznetsova and Vera Zvonareva.	Im Doppel erreichte Mirza ihr drittes Halbfinale Grand Slam, in Partnerschaft mit Vesnina, wo sie Svetlana Kuznetsova und Vera Zvonareva fielen.	0.30889823663268506	She advanced to the semifinals, then lost to Vera Zvonareva.	0.5617812871932983	0.1728432632229999
28	The tornado briefly continued into Tennessee before dissipating.	Der Tornado fuhr kurz nach Tennessee fort, bevor er sich abfuhr.	0.2676206796286302	The cyclone continued northeastward and dissipating over Tennessee.	0.68757563829422	-0.20547548292691367
29	Pujols provided levity when he then joined in the booing.	Pujols sorgte für Leichtigkeit, als er dann in die Booing beitrat.	-1.9984606497268906	These moves led to the surprise demotion of outfielder Yasiel Puig to the minors.	0.47837793827056885	0.8614027298100936
30	Plum Borough School District encompasses approximately 28 sqmi.	Plum Borough School District umfasst etwa 28 qm.	-1.6806934906490232	The lineages of Otariidae and Odobenidae split almost 28 Mya.	0.3490232527256012	-0.02967900561917754
31	On 25 February 1991, Iraqi forces fired a Scud missile at an American barracks in Dhahran, Saudi Arabia.	Am 25. Februar 1991 feuerten irakische Truppen eine Scud-Rakete auf eine amerikanische Kaserne in Dhahran, Saudi-Arabien.	0.25736220469610815	On April 24, 1992, the mujahideen forces of Ahmad Shah Massoud captured the main Scud stockpile at Afshur.	0.4186524748802185	-0.05266230665259078
32	The 1990s were plagued by armed conflicts in the North Caucasus, both local ethnic skirmishes and separatist Islamist insurrections.	Die 1990er Jahre wurden von bewaffneten Konflikten im Nordkaukasus heimgesucht, sowohl lokalen ethnischen Auseinandersetzungen als auch separatistischen islamistischen Aufständen.	0.6346672723067615	Armed northerners came down to Cotonou to support Maga and clashed with dissenters, killing two.	0.40665435791015625	-0.15458312491159903
33	Punjab faced invasions by the Achaemenids, Greeks, Scythians, Turks, and Afghans.	Punjab sah sich Invasionen der Achaemeniden, Griechen, Skythen, Türken und Afghanen gegenüber.	-0.36128359967416185	The Achaemenid Persian empire included western Punjab, administered through the satrapies of Hindush and Sattagydia.	0.54096519947052	0.08964286755151551
34	On 17 January around 100 bombers dropped a high concentration of incendiaries, some 32,000 in all.	Am 17. Januar warfen rund 100 Bomber eine hohe Brandkonzentration ab, insgesamt etwa 32.000.	-1.3781539944987766	On 3 January, 97 Superfortresses were dispatched to firebomb Nagoya.	0.55999356508255	-0.6258188321842452
35	"3, April 1947 ""Zorro's Strange Duel"", West Magazine Vol."	"3, April 1947 ""Zorro 's Strange Duel"", West Magazine Vol."	0.5545163583479936	"2, July 1944 ""Zorro Upsets a Plot"", West Magazine Vol."	0.7225484251976013	0.44568758918087825
36	The Army often provided some policing alongside poorly resourced sheriffs and temporarily organized posses.	Die Armee stellte oft neben schlecht ausgestatteten Sheriffs und vorübergehend organisierten Stellungen Polizeiarbeit bereit.	-0.08639437291959103	The Mamluks intervened militarily several times, dismissing, imprisoning or expelling its leaders.	0.5241448879241943	0.1445109149382596
37	This marked the first international bandy in Harbin.	Dies war der erste internationale Verband in Harbin.	-2.6259448964967684	Here the squadron sustained its first casualties in the Southwest Pacific Area.	0.3873128294944763	0.3415258981637459
38	Sophomore Jacory Harris directed the newly implemented offense.	Sophomore Jacory Harris leitete die neu umgesetzte Straftat.	-2.5232652378025	The fumble was then recovered by Packers cornerback Al Harris.	0.5105677247047424	0.0655176887196523
39	The burning propellant generates inert gas which rapidly inflates the airbag in approximately 20 to 30 milliseconds.	Das brennende Treibmittel erzeugt inertes Gas, das den Airbag in etwa 20 bis 30 Millisekunden schnell aufblasen lässt.	-0.7927686337661847	Early airburst fuzes used igniferous timers which lasted into the second half of the 20th century.	0.48470011353492737	0.4268693993911333
40	After this, the Penguins discontinued the usage of their 2008 Winter Classic jerseys.	Danach haben die Pinguine die Nutzung ihrer Winter Classic Trikots 2008 eingestellt.	-0.13263873173902388	"The Red Wings wore alternative ""retro"" jerseys for the 2009 NHL Winter Classic in Chicago."	0.5314364433288574	0.4595138498895177
41	Sara then flees; Alex later calls Sebastian, further attempting to incriminate Sara.	Sara flieht, Alex ruft Sebastian und versucht Sara weiter zu belasten.	-0.04829486830698818	Alex insinuates that Charlotte wanted Spencer all to herself, prompting her to disprove Alex's hints of jealousy.	0.4809153079986572	-0.4424392698335075
42	Paige pitched shutouts in his first two starts, striking out 14 and 18.	Paige schlug Shutouts in seinen ersten beiden Starts auf und schlug 14 und 18 aus.	0.4898124345827424	He leads the Cardinals with 17 hits, four homers and 13 RBIs this spring.	0.4861270785331726	0.4051815489095123
43	The pebbles include quartz, quartzite, quartz sandstone, pale pink mudstone and chert, embedded in a matrix of sand.	Zu den Kieselsteinen gehören Quarz, Quarzit, Quarzsandstein, blassrosa Lehm und Chert, eingebettet in eine Sandmatrix.	-0.46284180693749843	Abundant rock outcroppings include dolomite, granite, gneiss, and mica schist.	0.6916013956069946	0.24125913390436246
44	However the continued harsh enserfment of peasantry by Polish nobility and especially the suppression of the Orthodox Church alienated the Cossacks.	Doch die anhaltende harte Knechtschaft der Bauern durch den polnischen Adel und vor allem die Unterdrückung der orthodoxen Kirche entfremdeten die Kosaken.	-1.2632135360551369	Barred from collecting tithes, Orthodox priests lived in penury, and many labored as peasants to survive.	0.5189971327781677	0.28067171320358236
45	In particular, chimeric hemoglobins found in fungi and giant annelids may contain both globin and other types of proteins.	Insbesondere können chimische Hämoglobine in Pilzen und Riesenanneliden sowohl Globin als auch andere Proteinarten enthalten.	-0.464178569066668	The major proteases, the pancreatic enzymes which work on proteins, are trypsinogen and chymotrypsinogen.	0.39512112736701965	0.19856928169329216
46	The Ottomans invaded Wallachia to restore Basarab Laiotă.	Die Osmanen drangen in die Walachei ein, um Basarab Laiotă wiederherzustellen.	0.5581701971043995	The Alkhalifa conquered and expelled the Persians from Bahrain after defeating them.	0.5624313354492188	0.45161817049149705
47	Riefenstahl's cinematic framing of the flags encapsulated its iconography.	Riefenstahl filmische Rahmung der Flaggen gekapselt seine Ikonographie.	0.5186808764663021	The cover depicted a photograph of The Huxtables with a cracked frame, symbolizing the show's damaged and complicated legacy.	0.44318777322769165	-1.4913520512894145
48	From the southern slope, Persian archers and catapults launched their projectiles.	Vom Südhang aus starteten persische Bogenschützen und Katapulte ihre Geschosse.	0.3143064985414812	Soult's corps and Sahuc's dragoons arrived and their artillery began pounding the Prussians at the southern gate.	0.6693847179412842	-0.11788073823029573
49	Kublai's armies suppressed the rebellion and strengthened the Yuan garrisons in Mongolia and the Ili River basin.	Kublais Armeen unterdrückten den Aufstand und stärkten die Yuan-Garnisonen in der Mongolei und im Ili-Flussbecken.	0.10763211678585964	The Mongols subsequently invaded and defeated Hungary.	0.5066568851470947	0.5221391782148002
50	Saaphyri then calls up Prancer and hands her the check, and Prancer cries and hugs her.	Saaphyri ruft dann Prancer und übergibt ihr den Scheck, und Prancer weint und umarmt sie.	1.3939552734890912	After talking about it with Phelan, Seb insults Anna so she slaps him.	0.3938227593898773	-0.845093832101126
51	Deposits of chert formed from the accumulation of siliceous skeletons of microscopic organisms such as radiolaria and diatoms.	Ablagerungen von Chert entstanden aus der Ansammlung siliculärer Skelette mikroskopischer Organismen wie Radiolaria und Kieselalgen.	-0.3504701151181239	The inner layer extrudes into the gland and forms the septae that divides the thyroid tissue into microscopic lobules.	0.5024425387382507	-0.4121109910355621
52	Nadal withdrew from the American swing owing to a wrist injury.	Nadal zog sich aufgrund einer Handgelenkverletzung von der amerikanischen Schaukel zurück.	0.4792390014884753	Djokovic thus advanced to his eleventh US Open semifinal in as many appearances.	0.5098044872283936	0.14009224821294652
53	However, Crapp did not capitalise as Toshack conceded only eight runs in a sequence of eight overs.	Allerdings kapitalisierte Crapp nicht, da Toshack nur acht Läufe in einer Folge von acht Overs zugestanden hatte.	-2.1102585906653624	Nevertheless, he bowled 54 overs and took eight wickets in the match.	0.5279187560081482	-0.03442579494833564
54	The spadix is about three fifths as long as the spathe, with flowering parts up to in diameter.	Der Spadix ist etwa drei Fünftel so lang wie der Laichling, mit blühenden Teilen bis in den Durchmesser.	0.23932527188358654	Each front is 3 bays wide, divided by composite pilasters, with moulded entablature; stuccoed plinth.	0.4362131953239441	-3.8072125429114987
55	French instead reinforced habeō with obligatory subject pronouns.	Französisch stattdessen verstärkt habeō mit obligatorischen Subjekt Pronomen.	0.11097089931377602	The sultan, however, refused French demands to evacuate Tlemcen.	0.3921349048614502	0.5080247511389815
56	The cantus firmus of this ornamental chorale prelude was written by Louis Bourgeois in 1543.	Der Cantus firmus dieses Ornamentchoralvorspiels wurde 1543 von Louis Bourgeois geschrieben.	0.2660663921588213	The royal Bourbons originated in 1272, when the youngest son of King Louis IX married the heiress of the lordship of Bourbon.	0.3987031877040863	-0.11232008243310194
57	At the Open GdF Suez, Williams withdrew before her semifinal with Dementieva because of a knee injury.	Beim Open GdF Suez zog sich Williams wegen einer Knieverletzung vor ihrem Halbfinale mit Dementieva zurück.	0.048546648665171964	However, Williams withdrew because of a toe injury, resulting in a walkover for Stosur.	0.6143009662628174	0.012546044089614286
58	However, the eventual champion Rafael Nadal defeated him in the semifinals.	Doch der letztendliche Meister Rafael Nadal besiegte ihn im Halbfinale.	0.41994351960816023	1 Roger Federer a surprise defeat in the quarterfinals.	0.6600586175918579	0.42270428814746497
59	The 1966 firebombing death of NAACP leader Vernon Dahmer, Sr., 58, in Mississippi.	Der brennende Tod von NAACP-Führer Vernon Dahmer, Sr., 58, 1966 in Mississippi.	0.45237703128103396	In Alabama, KKK vigilantes launched a wave of physical terror in 1927.	0.41729027032852173	0.3207834698884568
60	Later, he will betroth himself to Brunhild at the court of Heimir.	Später verlobt er sich mit Brunhild am Hofe Heimir.	-0.27266966154500777	As suggested by Draupadi, Uttar takes Brihannala with him, as his charioteer.	0.45545604825019836	-1.5066413304059239
61	After some pleading, his mother exchanged the accordion for a Danelectro with a small amplifier at a local pawnshop.	Nach einigem Plädoyer tauschte seine Mutter das Akkordeon gegen einen Danelectro mit einem kleinen Verstärker in einer örtlichen Pfandwerkstatt ein.	-0.05082341481415895	In prelude, Duarte Pacheco launched a few minor raids on some small settlements around Edapalli, which sided with the Zamorin.	0.4141819179058075	1.3771536805552473
62	In the Ultimate Marvel universe, Hercules appears as one of Nick Fury's Howling Commandos.	Im Ultimate Marvel Universum erscheint Hercules als einer von Nick Fury 's Howling Commandos.	-0.06098415313611799	Hercules also aids the Avengers against the avatar group, the Exemplars.	0.4785500466823578	0.2649782673216346
63	She arrives in Gaza during the 2005 Israeli disengagement.	Sie kommt während des israelischen Rückzugs 2005 in Gaza an.	-0.12123927137804802	Several entertainers canceled appearances in Israel.	0.3869165778160095	-0.3736850429931198
64	Memorable Providence, Relating to Witchcraft and Possessions.	Memorable Providence, Relating to Witchcraft and Possessions.	0.19299290084716994	Another showed Wells and Squires held aloft by a broomstick, an obvious allusion to witchcraft.	0.4129854142665863	-0.18177834495407197
65	A few years later Ford developed the Model 18 with the 221 CID flathead V8.	Einige Jahre später entwickelte Ford das Modell 18 mit dem 221 CID Flathead V8.	0.24910727887812176	The Ford Crown Victoria Police Interceptor averaged 14 mpg city and 21 mpg highway.	0.323617547750473	0.36545771186520914
66	The thorax is made of three fused segments, the prothorax, mesothorax, and metathorax, each with a pair of legs.	Der Thorax besteht aus drei geschmolzenen Segmenten, dem Prothorax, Mesothorax und Metathorax, jedes mit einem Paar Beinen.	-0.1670326404783287	The pupal thorax displays the three thoracic segments, legs, wings, tegulae, alar furrows, and axillary tubercles.	0.7825047969818115	0.5390966265740568
67	Berkman's most prominent critic was Most, who belittled Berkman as a nuisance or a flunky hired by Frick himself to garner sympathy.	Berkmans prominentester Kritiker war Most, der Berkman als Ärger oder Flunky herabwürdigte, den Frick selbst angeheuert hatte, um Sympathie zu gewinnen.	-0.3093393786145813	Simpson and Border were criticised for their outspoken criticism of the umpiring and doctored pitches.	0.43100705742836	0.03369045328459568
68	A third, more personal quotation adds additional subtext.	Ein drittes, persönlicheres Zitat fügt zusätzlichen Subtext hinzu.	0.5985372200622469	Three hurricanes further intensified into major hurricanes.	0.3496122658252716	0.4374899988147767
69	Four of the sides were seacoast fronts, with three tiers of cannon on each, two casemated tiers in the fort and one barbette tier on the roof.	Vier der Seiten waren Seegrenzen, mit drei Schichten Kanone auf jeder, zwei Kasematten Ebenen in der Festung und eine Barbette Ebene auf dem Dach.	0.1922355139975708	Each front is 3 bays wide, divided by composite pilasters, with moulded entablature; stuccoed plinth.	0.4791192412376404	-3.8072125429114987
70	Bands like the Pixies, R.E.M., The Replacements, Sonic Youth, XTC, The Smiths, Hüsker Dü, The Stone Roses, The Jesus and Mary Chain etc.	Bands wie Pixies, R.E.M., The Replacements, Sonic Youth, XTC, The Smiths, Hüsker Dü, The Stone Roses, The Jesus and Mary Chain etc.	0.17790326301153989	They were soon joined by bands such as the Minutemen, Descendents, Circle Jerks, Adolescents, and T.S.O.L.	0.5346433520317078	0.10209276829474491
71	In 1919, Prohibitionists succeeded in amending the Constitution to prohibit the sale of alcohol.	1919 gelang es Prohibitionisten, die Verfassung zu ändern, um den Verkauf von Alkohol zu verbieten.	1.086355302437795	Cutch outlawed it in 1852 with Jodhpur having banned sati about the same time.	0.3953115940093994	0.2182695112612785
72	"In October 2016, Farage praised Trump for ""dominating"" Hillary Clinton, comparing him to a silverback gorilla."	"Im Oktober 2016 lobte Farage Trump für die ""Dominanz"" Hillary Clintons und verglich ihn mit einem Silberrückengorilla."	0.40230712866326374	Polish aristocrat John Zylinski challenged Farage to a sword duel in Hyde Park over Farage's comments on immigration.	0.3239230215549469	0.42642049095513584
73	After one short touchdown drive, the Colts recovered the onside kick.	Nach einem kurzen Touchdown-Laufwerk erholten sich die Colts wieder.	0.35489822534737714	In his next game, he hit a punt returner, forcing a fumble.	0.6285503506660461	0.7563517574104494
74	In 1943, he mounted Operation Longcloth by the 77th Indian Infantry Brigade.	1943 wurde er von der 77. Indischen Infanterie-Brigade zur Operation LongTuch ernannt.	-0.24805891923865706	In 1943 Wavell succeeded Linlithgow as Viceroy of India.	0.5467803478240967	0.04777957012605503
75	McKinley soothed ruffled feathers of party bigwigs by mail and in person.	McKinley beruhigte geschwollene Federn von Partybigwigs per Post und persönlich.	-0.4414677338320079	McCabe attacked the bowling vigorously, hooking relentlessly.	0.41744476556777954	-1.966025028689235
76	The tornado crossed into Minnesota, where a quonset hut and a pole shed were destroyed before the tornado dissipated near Eldred.	Der Tornado überquerte Minnesota, wo eine quonset Hütte und ein Pole Schuppen zerstört wurden, bevor der Tornado bei Eldred zerstreute.	-0.3865722304717654	After the Dumas tornado dissipated, an EF2 tornado touched down and passed north of Monticello before dissipating near Garrett Bridge.	0.6210775971412659	-0.20804450161152135
77	Females of the largest, the grey tinamou, weigh up to 2 kg with a length of up to 49 cm.	Die Weibchen des größten, der Grautinamou, wiegen bis zu 2 kg bei einer Länge von bis zu 49 cm.	0.27108802179461805	Chianina bulls can weigh up to 1500 kg; British bulls, such as Angus and Hereford, can weigh as little as 907 kg to as much as 1361 kg.	0.37969860434532166	0.42642049095513584
78	Harris, Jonathan, Byzantium and the Crusades, Bloomsbury, 2nd ed., 2014.	Harris, Jonathan, Byzanz and the Crusades, Bloomsbury, 2nd ed., 2014.	-1.5488831441531963	Connelly, Joan Breton, The Parthenon Enigma, Knopf Doubleday Publishing Group, 2014. .	0.49153438210487366	-0.8191083970898223
79	Two Nu Mou, Babus Swain and Ezel Berbier, appear as optional playable characters in Final Fantasy Tactics Advance.	Zwei Nu Mou, Babus Swain und Ezel Berbier, erscheinen als optionale spielbare Charaktere in Final Fantasy Tactics Advance.	0.2802056896589958	The first game at the arena pitted Gambit Esports and Fnatic on Train, Gambit's pick.	0.35301318764686584	-1.694120121941757
80	Some disaffiliated along with Roman Catholics and other Christian groups in the wake of modern secularization.	Einige waren im Gefolge der modernen Säkularisierung zusammen mit Katholiken und anderen christlichen Gruppen desillusioniert.	-0.5683145374837124	"Some now disregard or even argue against this ""doctrine"" to which most denominations of Christianity ascribe."	0.5364547371864319	0.15333366776867882
81	Darkening of the nipples and areolas due to an increase in hormones.	Verdunkelung der Brustwarzen und Areolas durch eine Zunahme der Hormone.	0.5239132434652277	Estradiol mediates the growth spurt, bone maturation, and epiphyseal closure in boys just as in girls.	0.4925132989883423	0.21816480998972188
82	Pharnaces set up an ambush with selected infantrymen and all his cavalry.	Pharnaces richtete einen Hinterhalt mit ausgewählten Infanteristen und seiner ganzen Kavallerie ein.	0.06559705310641463	Cavalry and foot soldiers led the procession, and six colonels served as the pallbearers.	0.5508307814598083	0.6470135167823764
83	The Japanese Gardens at the Irish National Stud, Kildare, Co. Kildare	Die japanischen Gärten im Irish National Stud, Kildare, Co. Kildare	0.2132478816254817	In Ireland, a memorial at the Glasnevin Cemetery in Dublin commemorates the dead from the Jalandhar mutiny of the Connaught Rangers.	0.34650862216949463	0.525869482312575
84	1979 Prints from Paris, 9 Contemporary Printmakers, The Ruskin School of Drawing and Fine Art, Oxford University, United Kingdom.	1979 Drucke aus Paris, 9 zeitgenössische Druckgraphiker, The Ruskin School of Drawing and Fine Art, Oxford University, Vereinigtes Königreich.	0.6169141949901591	Impressionism, Art Nouveau, Symbolism, Fauvism, Cubism and Art Deco movements all evolved in Paris.	0.38326388597488403	-1.4845193256183495
85	General Sir Edmund Ironside of the British Army comes to Warsaw, via Gdynia.	General Sir Edmund Ironside der Britischen Armee kommt über Gdynia nach Warschau.	-0.10508282559821798	At Town Creek, the regiment fought against General Roddy under Brigadier General Grenville M. Dodge.	0.4260481297969818	0.21832582941592818
86	Paired with Bryson DeChambeau in the Friday afternoon foursomes, they lost 5 and 4 to Europe's Sergio García and Alex Norén.	Zusammen mit Bryson DeChambeau verloren sie am Freitagnachmittag 4 und 5 an Europas Sergio García und Alex Norén.	0.19809629629355074	He defeated Andrey Golubev, Simone Bolelli, and Feliciano López, before notching his fourth straight win over Novak Djokovic in the semifinals.	0.3952385187149048	0.7664525758232644
87	n. Lactucinus Maximus, consul suffectus in 437 BC.	n. Lactucinus Maximus, Konsul suffectus 437 v. Chr.	-0.03847486840488288	Aulus Cornelius A. f. M. n. Cossus, consul in 413 BC.	0.6487979292869568	0.11089945078693854
88	The southern flank flows at first proceeded along a gully before spreading out.	Die Südflanke fließt zunächst entlang einer Rinne, bevor sie sich ausbreitet.	0.29592121602516014	A pillared pathway from the eastern gopuram leads to it.	0.5251222848892212	0.11062315549209421
89	"Alan Davis sustained either a concussion or major ""stinger"" and missed the next game."	"Alan Davis erhielt entweder eine Gehirnerschütterung oder einen großen ""Stinger"" und verpasste das nächste Spiel."	-0.03512025288565557	Over the next 122 games, Aaron batted .280 with thirteen homers before he suffered a fractured ankle on September 5.	0.4848543703556061	0.13930621812421776
90	Ezekiel convinces him to march with them to Alexandria.	Hesekiel überzeugt ihn, mit ihnen nach Alexandria zu marschieren.	0.368635115191741	They provoked Julian by sending him an ultimatum to evacuate Alsace immediately.	0.48493432998657227	0.3093562966471159
91	Hitting a downed fighter and grasping below the waist were prohibited.	Es war verboten, einen abgebrochenen Kämpfer zu schlagen und unter der Taille zu greifen.	-2.490797861979326	The wrestler then pulls upwards, forcing their forearm into the opponent's throat and choking them.	0.525542676448822	-0.4391729274007547
